AREA,SAMTYPE,SEX,S1,S2,S3,S4,S5,S6,Q1,Q2,Q3,Q4,Q5A,Q5B,Q5C,Q5D,Q6,Q7,Q9,Q8,Q10A,Q10B,Q10C,Q10D,Q10E,Q10F,Q10G,Q11A_Africa,Q11B_Europe,Q11C_MiddleEast,Q11D_Mexico,Q11E_CentralSouthAm,Q11F_Cuba,Q11G_Caribbean,Q11H_India,Q11I_China,Q11J_Japan,Q11K_Philippines,Q11L_OtherAsian,Q12,Q12A,Q13,Q13A,Q14A_Africa,Q14B_Europe,Q14C_MiddleEast,Q14D_Mexico,Q14E_CentralSouthAm,Q14F_Cuba,Q14G_Caribbean,Q14H_India,Q14I_China,Q14J_Japan,Q14K_Philippines,Q14L_OtherAsian,Q15a,Q15b,Q15c,Q16a,Q16b,Q16c,Q16d,Q16e,Q16f,Q16g,Q17,Q19,Q21a,Q21b,Q21c,Q21d,Q21e,Q21f,Q21g,Q21h,Q21i,Q22,Q24,Q25,Q26,Q27a,Q27b,Q27c,Q28,Q29,Q30,Q31a,Q31b,Q31c,Q31d,Q31e,Q31f,Q32a,Q32b,Q32c,Q32d,Q32e,Q32f,Q32g,Q32h,D2,D3,D5,D6,D7,D8,D9
314,1,2,2,,,1,,,1,1,1,1,1,1,1,1,3,,4,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,5,5,5,5,1,1,5,5,5,5,5,5,4,4,4,3,3,3,1,3,3,3,2,2,1,1,1,1,1,1,,1,1,,1,,,,,,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,2,2,7,19,6,5,9
315,1,2,2,,,1,,,3,3,1,1,4,4,4,4,9,,99,,3,3,3,3,3,3,3,97,8,7,7,8,97,97,6,7,7,97,97,8,,8,,7,8,6,6,7,6,7,7,7,7,97,97,4,4,4,1,1,1,2,3,1,1,2,2,9,2,1,1,9,2,,1,1,,1,,,,,,2,4,3,1,1,1,1,1,1,4,4,4,4,4,3,3,4,2,2,5,21,8,5,1
315,1,1,2,,,1,,,2,9,1,1,9,9,4,4,9,,9,2,3,2,2,3,3,3,3,97,8,7,6,6,1,8,7,3,8,97,7,2,,2,,98,98,98,98,98,98,98,98,98,98,98,98,4,4,3,2,1,2,2,2,2,2,2,9,1,2,9,2,1,2,,1,2,,2,,,,,,1,4,3,1,1,1,1,1,1,4,4,4,4,1,4,1,4,3,2,6,35,3,5,1
315,1,1,2,,,2,,,1,3,1,1,1,1,1,4,1,2,18,3,3,3,3,3,1,3,3,6,9,9,6,9,9,9,5,6,6,6,6,2,,1,4,6,9,3,3,3,3,3,5,8,8,97,6,4,3,3,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,,2,1,,2,,,,,,6,,3,1,1,1,1,1,1,3,3,2,2,2,3,4,4,2,2,6,29,2,5,1
315,1,1,1,,,1,,,2,1,3,2,2,2,4,5,9,,97,,8,3,3,3,3,2,3,3,4,3,3,2,2,2,97,4,4,4,3,2,,2,,7,7,5,6,5,6,6,6,5,6,5,6,1,1,1,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,1,2,1,,2,9,,,,,1,4,2,2,2,2,2,2,2,4,4,4,4,1,4,4,4,4,1,4,37,4,5,1
315,1,1,2,,,2,,,1,3,1,1,1,4,4,4,1,3,6,2,3,3,3,3,3,3,3,8,9,8,97,8,97,97,9,97,9,97,5,1,12,2,,97,9,3,4,97,3,5,97,2,8,97,5,4,2,2,1,1,1,3,2,3,3,2,1,2,2,2,1,2,2,,1,1,,1,,,,,,1,2,2,2,1,1,1,1,1,4,4,3,3,3,4,4,3,1,2,7,97,9,5,1
315,1,2,2,,,1,,,9,3,1,1,9,5,5,5,3,,96,,,,,,,,,8,8,7,7,8,8,8,8,9,9,8,8,1,9,1,4,3,8,5,2,3,3,3,3,4,7,3,3,4,4,4,1,2,1,2,1,1,1,2,2,2,2,1,9,1,2,,2,2,,1,,,,,,2,4,2,1,1,1,1,1,1,2,2,2,4,2,4,2,4,3,2,6,53,9,5,1
315,1,2,1,,,1,,,2,2,1,1,3,3,4,4,3,,4,2,3,3,3,3,3,3,3,8,98,97,6,97,97,97,6,97,97,97,97,2,,1,1,5,4,7,2,97,4,98,97,5,5,97,97,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,4,,3,1,1,1,1,1,1,4,4,2,3,2,4,4,4,3,2,4,28,2,5,1
316,1,1,1,,,1,,,1,9,1,3,9,4,5,5,3,,96,,,,,,,,,97,97,97,97,97,97,97,97,97,97,97,97,8,,8,,97,97,97,97,97,97,97,97,97,97,97,97,8,8,8,1,1,3,9,1,1,9,2,2,2,2,2,2,2,2,2,2,2,2,2,9,,,,,9,,2,2,2,9,2,2,2,3,8,8,4,8,4,4,4,1,2,3,40,3,5,4
316,2,1,2,2,,1,,,2,1,2,2,2,2,2,3,1,3,9,2,2,2,2,2,2,2,8,3,97,97,5,97,97,97,97,7,97,97,5,8,,8,,97,97,97,97,9,97,97,97,97,97,97,97,8,2,1,1,2,1,2,3,3,1,2,2,1,1,1,1,1,1,,1,1,,2,,,,,,3,,9,1,1,1,1,1,1,3,3,3,1,1,2,2,1,1,2,9,99,9,5,2
316,1,2,1,,,2,,,9,3,3,1,4,4,4,4,3,,10,3,3,3,3,3,1,3,3,9,9,9,9,9,5,8,9,9,9,9,9,1,12,1,4,8,9,97,4,97,4,4,4,3,8,97,4,4,4,4,3,3,2,1,3,2,1,1,2,2,1,2,2,1,2,2,2,9,,2,2,,,,,2,1,3,1,1,1,1,1,1,4,4,2,4,3,4,4,4,3,2,6,44,5,5,1
316,1,2,2,,,1,,,9,2,1,1,3,4,5,5,9,,96,,,,,,,,,8,6,5,8,97,97,97,6,10,7,5,4,1,9,1,3,9,6,1,8,5,4,97,97,8,97,98,3,2,3,3,1,2,1,2,3,2,2,2,2,2,2,9,1,2,2,,1,1,,1,,,,,,3,,3,2,2,1,9,9,9,3,2,3,2,2,2,4,4,1,2,3,72,1,5,1
316,1,2,2,,,2,,,2,3,1,1,1,4,4,4,1,3,13,9,8,8,8,8,8,8,8,10,10,10,10,10,99,10,10,10,10,10,10,1,10,1,6,98,98,98,98,98,98,98,98,98,98,98,98,4,4,4,3,1,3,9,3,3,3,2,2,2,2,2,2,1,2,,2,1,,2,,,,,,1,4,2,1,1,1,1,1,1,4,4,4,4,1,4,4,4,3,2,6,55,9,5,1
316,3,2,2,,4,1,,,1,1,1,1,1,1,5,5,2,,96,,,,,,,,,4,1,4,5,1,1,1,1,4,4,5,7,2,,2,,8,7,8,5,8,7,6,4,6,7,5,5,3,2,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,,1,1,,2,,,,,,1,3,3,2,1,1,1,1,1,2,2,1,3,1,1,3,1,1,1,7,45,5,4,1
317,1,1,2,,,1,,,2,2,2,2,3,4,4,4,3,,13,2,3,3,3,3,3,3,3,98,9,97,97,98,3,2,8,97,8,8,7,1,10,1,6,97,9,6,5,97,97,97,6,7,8,97,6,3,1,3,2,1,1,2,3,2,2,2,2,1,2,2,1,2,2,,2,1,,2,,,,,,1,1,4,9,1,2,1,1,1,3,3,4,3,3,4,4,4,3,2,5,41,3,5,1
317,1,1,1,,,2,,,3,3,1,1,1,1,1,1,1,1,4,2,1,3,3,3,1,1,3,8,8,5,7,7,97,6,7,7,6,97,7,1,9,1,4,5,8,3,4,4,5,4,5,7,7,4,5,4,4,4,1,2,1,3,1,1,2,1,1,2,2,1,1,1,1,1,1,1,,1,1,4,1,2,1,1,4,2,1,1,1,1,1,1,3,4,4,4,3,4,4,4,3,2,6,42,5,5,1
317,1,2,2,,,2,,,9,3,1,3,1,1,1,1,9,,11,1,8,9,3,3,8,1,3,8,9,98,97,10,97,97,9,10,10,97,97,8,,1,6,98,9,98,3,98,1,98,98,98,98,98,98,4,4,4,2,1,1,9,9,1,9,2,1,2,9,9,1,1,2,,1,1,,1,,,,,,3,,2,1,1,1,1,1,1,4,4,4,4,2,4,4,4,3,2,7,72,8,5,1
317,1,1,1,,,2,,,1,2,1,1,1,1,5,5,1,2,96,,,,,,,,,97,98,5,7,6,98,6,7,7,8,98,98,2,,1,7,97,6,4,97,5,97,3,7,7,98,98,97,4,4,3,3,3,3,3,3,2,2,2,1,1,2,1,1,1,2,1,2,2,,1,1,4,3,3,1,1,1,2,1,1,1,1,1,1,4,4,4,4,3,4,4,4,1,2,6,39,4,5,1
317,1,1,2,,,9,1,,2,3,2,2,2,4,5,5,1,2,96,,,,,,,,,5,4,2,1,4,1,3,2,6,5,98,1,2,,1,4,3,5,1,1,5,1,2,2,4,5,4,2,1,2,2,2,1,1,1,2,3,2,2,1,2,2,1,1,1,1,,1,1,,1,,,,,,1,4,1,9,9,9,9,9,9,4,3,4,4,2,4,4,4,1,,6,40,7,5,1
317,1,2,2,,,2,,,2,1,1,2,2,4,4,4,1,1,4,2,8,3,3,3,8,3,8,5,5,1,6,1,7,97,1,5,5,1,7,1,10,8,,5,9,5,1,97,2,1,97,1,1,1,5,4,4,4,3,1,1,1,3,3,1,1,1,1,1,1,1,1,2,,1,1,,1,,,,,,2,4,3,2,9,1,1,1,1,4,3,4,4,1,4,4,4,1,2,3,49,9,5,1
317,1,2,2,,,2,,,2,1,2,2,2,3,3,3,1,2,4,1,2,8,8,3,8,2,2,3,3,2,1,97,1,1,2,1,3,97,2,8,,1,4,1,98,2,1,2,1,1,2,1,2,98,1,1,1,2,1,1,1,1,3,1,9,2,2,2,2,1,1,1,2,,2,1,,2,,,,,,3,,3,2,2,2,2,2,2,3,1,2,3,1,4,4,4,1,2,3,66,9,5,1
318,1,1,2,,,1,,,2,3,2,2,2,2,2,4,1,1,9,2,2,3,2,3,3,1,3,1,97,1,1,1,1,1,97,1,1,1,1,2,,8,,7,7,2,2,2,1,4,98,6,6,6,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,,1,1,,2,,,,,,1,4,3,2,2,9,2,2,2,3,3,3,2,2,3,2,4,2,2,6,27,4,5,1
318,1,1,2,,,1,,,2,3,2,2,3,4,4,4,3,,13,9,3,8,3,3,3,3,3,7,8,7,7,7,7,7,7,7,8,7,7,8,,1,4,97,97,97,97,97,1,1,97,97,97,97,97,2,4,4,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,,1,1,,2,,,,,,1,1,3,1,1,1,1,1,1,4,4,4,4,1,4,4,4,1,2,3,31,4,5,1
318,1,2,1,,,2,,,2,1,2,1,3,4,5,5,3,,97,,3,3,3,3,3,3,3,8,9,8,97,8,7,6,6,7,9,9,8,2,,1,6,6,8,7,1,6,2,3,7,7,8,8,5,4,4,4,3,1,1,3,3,3,1,1,2,2,1,1,1,1,2,1,1,1,,2,2,,,,,1,3,3,1,1,1,1,1,1,4,4,4,4,4,4,4,4,2,2,3,48,9,5,2
318,1,1,2,,,1,,,2,1,2,2,3,3,4,4,2,,4,3,3,3,1,1,3,3,3,6,4,5,5,5,5,5,97,5,4,3,6,1,12,1,4,3,4,97,1,3,6,4,3,3,3,3,3,2,1,1,1,1,1,2,3,2,2,2,2,2,1,1,1,2,2,,2,2,,2,,,,,,1,4,3,1,1,1,1,1,1,4,4,4,4,3,4,4,4,3,1,5,35,4,5,4
318,1,2,2,,,1,,,1,3,1,2,2,4,2,4,2,,4,2,1,1,1,1,1,1,2,8,10,1,7,8,97,97,97,8,10,5,6,1,4,1,96,10,9,1,1,9,97,97,8,9,10,1,1,4,4,1,1,1,2,3,3,1,1,2,1,1,2,2,2,2,2,,2,2,,2,,,,,,4,,4,1,1,1,1,1,1,4,4,4,2,1,4,4,4,2,2,3,20,5,1,1
318,1,1,2,,,1,,,2,3,1,1,4,4,4,4,3,,6,1,3,2,3,3,1,3,3,8,8,7,8,98,98,8,8,98,98,98,98,8,,2,,5,7,2,5,97,3,9,97,10,10,97,97,4,4,3,3,1,3,1,3,1,1,1,2,1,2,1,1,2,2,,1,1,,1,,,,,,2,1,2,1,1,1,1,1,1,4,4,4,4,4,3,4,4,9,2,3,19,6,5,1
318,1,2,2,,,1,,,2,2,1,2,3,3,4,4,3,,4,2,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,2,,8,,98,98,98,98,98,98,98,98,98,98,98,98,2,3,2,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,,2,2,2,2,,,,,,3,,3,2,1,2,1,2,1,4,4,4,3,3,3,4,4,1,2,3,76,1,5,1
318,3,2,2,,4,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,9,,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,2,42,,4,4
318,1,2,2,,,1,,,2,3,1,2,4,4,4,4,1,3,4,3,3,3,1,3,3,3,3,98,10,98,10,1,98,10,98,98,98,98,98,2,,2,,98,10,5,1,10,10,7,10,9,10,98,10,4,4,4,1,1,2,1,3,2,1,2,2,1,2,1,1,1,1,,1,1,,1,,,,,,4,,1,1,1,1,1,1,1,4,4,4,4,1,4,4,4,3,2,2,19,9,5,1
318,2,2,1,2,,1,,,2,3,1,2,2,2,1,1,1,3,4,2,3,3,3,3,1,3,3,5,5,3,1,5,3,2,5,5,5,3,5,2,,1,4,5,5,5,3,5,3,3,5,3,5,4,2,3,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,,1,1,4,1,3,3,1,3,2,1,1,1,1,1,1,4,3,4,3,1,3,4,4,2,2,6,35,8,5,2
318,1,2,2,,,1,,,2,2,1,2,4,4,4,4,3,,17,2,1,3,3,3,1,3,3,5,7,5,6,5,4,4,2,6,6,6,7,1,12,1,6,6,8,4,5,5,4,4,6,5,6,6,6,4,4,3,1,9,1,3,1,1,2,1,2,2,2,1,1,1,2,,1,1,,2,,,,,,1,2,3,1,1,1,1,1,1,4,4,4,3,1,3,4,4,1,2,5,48,5,5,1
318,2,2,1,2,,1,,,2,1,1,2,9,9,4,4,3,,4,1,3,3,8,3,3,3,3,10,1,1,1,10,97,97,1,1,1,1,10,1,10,8,,1,10,9,1,6,97,10,10,10,10,10,10,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,,1,2,,,,,1,4,2,2,2,2,2,2,2,4,4,4,2,4,4,4,4,2,2,3,32,3,5,2
319,1,1,1,,,1,,,2,1,3,3,4,2,3,5,1,1,9,3,3,3,2,2,3,1,3,97,9,5,5,97,4,5,97,2,3,97,5,2,,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,9,2,9,1,1,,2,9,,,,,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,25,1,5,1
320,1,1,1,,,1,,,1,3,1,3,4,5,5,1,1,3,7,1,3,3,3,3,3,3,3,97,10,97,6,6,6,97,97,97,97,6,97,2,,2,,5,10,3,5,6,97,5,5,7,7,7,5,2,2,2,2,1,1,3,3,2,1,2,2,2,2,2,2,1,2,1,1,1,,1,1,9,2,2,2,2,9,3,9,9,9,9,9,9,4,4,4,4,8,4,4,4,3,2,4,40,9,5,1
330,1,1,1,,,1,,,2,3,1,2,2,4,4,4,2,,97,,3,3,3,3,3,3,3,97,9,97,1,97,1,97,97,97,10,97,97,8,,1,4,5,8,1,2,97,1,97,97,97,8,97,7,4,1,2,2,1,1,2,2,1,3,2,2,2,2,9,1,2,2,1,2,2,,2,1,4,1,3,1,1,4,2,1,1,1,1,1,1,2,1,2,1,1,2,4,2,1,2,3,45,4,5,1
330,1,1,2,,,1,,,2,3,1,1,4,4,5,5,3,,96,,,,,,,,,6,6,4,7,5,6,4,5,5,5,4,4,1,10,1,3,6,5,5,6,5,5,4,4,4,4,4,4,3,3,3,3,2,2,3,3,1,3,1,2,1,1,1,1,1,2,,1,1,,2,,,,,,2,2,2,1,1,1,1,1,1,4,4,3,4,3,3,3,4,3,2,6,28,4,5,1
330,1,2,2,,,1,,,1,3,1,1,1,9,9,9,9,,99,,8,8,8,8,8,8,8,10,10,10,10,10,10,10,10,10,10,10,10,1,1,2,,7,5,2,3,3,97,97,7,2,7,98,3,4,4,4,1,1,1,1,1,1,1,2,2,9,2,1,9,2,2,,9,9,,2,,,,,,4,,2,1,1,1,1,1,1,3,4,3,4,4,4,4,4,1,2,6,35,4,5,1
330,1,1,2,,,1,,,2,3,1,2,2,4,4,4,3,,4,2,3,8,3,3,3,3,3,2,5,5,1,5,5,5,5,5,8,5,5,2,,2,,1,5,2,1,2,5,5,5,8,8,8,97,1,1,8,3,1,1,3,3,1,3,2,2,2,2,2,2,1,2,,2,1,,1,,,,,,1,1,2,2,2,1,1,1,2,4,4,4,4,2,4,4,4,2,2,3,55,5,5,1
330,1,2,2,,,1,,,3,3,1,1,2,4,4,4,1,3,1,3,3,2,3,1,2,3,2,5,1,5,5,5,6,1,4,5,4,4,5,2,,2,,5,4,5,6,5,7,2,5,5,5,5,5,4,3,4,2,2,3,3,3,1,1,2,2,1,2,2,2,2,2,,1,2,,2,,,,,,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,4,4,2,2,3,32,4,5,2
334,2,1,2,2,,1,,,2,1,3,1,4,4,4,4,3,,11,3,3,3,3,3,3,3,3,8,6,5,4,5,6,5,6,5,5,6,5,1,9,2,,2,6,4,4,3,3,3,3,7,7,7,3,4,4,4,2,3,2,2,2,3,2,2,2,1,1,1,1,1,2,,1,1,,2,,,,,,4,,4,1,1,1,1,1,1,4,4,4,4,4,4,4,4,2,2,3,32,1,5,2
334,1,1,2,,,1,,,2,3,1,1,4,4,4,4,3,,17,3,3,3,3,3,3,3,3,7,7,4,4,4,1,8,7,7,2,8,6,8,,2,,4,8,4,6,7,4,4,6,7,7,7,7,4,4,4,1,2,3,2,3,3,2,2,2,2,2,1,1,1,2,,1,1,,1,,,,,,1,4,2,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,2,5,21,6,5,1
334,1,2,1,,,2,,,2,3,1,2,3,4,4,4,3,,17,1,3,3,3,3,1,3,3,6,8,6,4,5,4,4,4,5,6,6,6,2,,2,,7,8,1,4,4,3,97,8,4,7,97,3,1,3,3,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,3,3,1,2,3,27,9,5,1
334,1,1,2,,,1,,,9,3,1,1,3,3,4,4,3,,97,,3,3,3,3,3,3,3,5,5,3,5,5,5,5,5,3,3,5,5,2,,2,,97,97,97,97,97,5,97,97,97,97,97,3,4,4,4,3,1,1,3,2,3,3,2,2,2,2,2,2,2,2,,2,2,2,2,,,,,,3,,3,2,2,2,2,2,2,4,4,4,3,1,4,4,4,2,2,3,82,9,5,1
334,2,2,2,2,,1,,,2,3,2,2,2,2,2,4,1,1,4,2,2,8,2,2,3,8,2,10,97,97,1,97,97,10,97,10,97,97,97,1,9,1,4,8,8,9,1,9,9,9,9,9,9,9,9,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,,1,1,,1,,,,,,4,,3,1,1,1,1,1,1,4,4,4,4,1,4,4,4,3,2,2,58,2,5,2
334,1,1,2,,,2,,,1,3,2,2,4,3,4,2,1,2,9,2,2,2,2,3,3,3,3,1,8,6,1,2,1,1,5,4,5,3,6,1,2,1,4,4,8,5,2,2,3,5,5,5,5,4,5,2,2,1,2,1,1,2,2,1,2,2,1,2,1,1,1,1,1,,1,1,,2,,,,,,1,4,2,2,1,1,1,1,1,4,4,4,2,1,4,2,4,1,1,3,18,2,5,1
352,3,2,2,,3,3,1,,2,3,3,3,2,2,2,2,1,1,9,2,2,8,2,3,2,2,3,1,8,97,3,1,3,1,97,7,10,97,97,8,,1,7,97,97,97,97,97,97,97,97,97,97,97,97,4,3,1,1,1,1,9,3,1,3,2,2,2,1,9,1,1,1,,1,1,,2,,,,,,4,,3,2,2,2,2,1,2,1,2,1,4,1,4,2,2,1,,5,56,4,3,1
352,1,1,1,,,2,,,2,1,2,2,2,4,4,4,3,,4,2,3,2,3,3,3,3,3,4,6,5,1,4,3,1,6,7,8,4,7,1,96,1,7,5,6,6,5,4,5,5,7,7,8,4,7,3,1,1,2,1,2,2,3,3,1,2,2,2,2,1,1,2,2,1,2,1,,1,1,1,2,2,3,1,1,1,2,2,1,1,2,1,3,3,3,3,3,4,2,3,3,2,6,33,5,5,1
360,1,1,1,,,2,,,3,3,1,1,1,1,1,4,3,,17,9,3,3,3,3,3,3,3,97,10,10,97,97,7,7,10,8,8,2,8,1,2,1,11,10,10,4,10,8,8,5,8,8,8,8,4,4,4,4,2,1,1,2,2,1,1,2,1,2,1,1,1,1,1,2,1,1,,1,2,,,,,1,1,4,1,1,1,1,1,1,4,4,4,2,2,2,4,4,2,2,5,24,4,5,1
360,1,2,1,,,2,,,2,3,1,1,4,4,4,4,1,1,2,9,2,1,2,3,3,1,1,8,6,5,7,97,5,7,7,6,6,8,7,1,1,8,,3,6,6,5,97,5,3,6,8,8,7,4,4,3,4,1,1,2,1,2,1,1,1,2,2,2,1,2,1,2,2,1,1,,2,1,18,3,3,3,1,3,2,1,1,1,1,1,1,4,4,4,4,1,4,4,4,2,2,5,33,3,5,2
401,1,1,1,,,2,,,1,1,1,2,2,4,4,5,1,3,10,3,3,3,3,3,3,3,3,5,7,5,5,5,4,4,5,7,7,5,6,8,,1,4,3,5,3,3,3,3,3,5,5,7,5,5,2,2,2,2,1,1,1,3,1,2,1,1,2,1,1,1,2,2,1,1,1,,1,9,,,,,1,1,1,2,2,1,2,2,2,4,4,3,4,2,4,4,4,2,2,7,37,6,5,1
401,1,2,2,,,1,,,1,3,1,3,4,2,2,4,1,9,9,2,2,2,2,3,8,3,3,4,8,5,5,3,5,4,5,6,10,5,5,1,96,2,,4,8,4,4,4,97,3,5,7,10,5,5,3,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,,1,1,,1,,,,,,1,4,2,9,9,1,9,9,9,4,4,4,4,2,4,4,4,3,2,7,50,5,5,1
401,1,1,2,,,1,,,2,3,1,2,4,4,4,4,1,3,12,9,3,3,3,3,3,3,3,97,7,97,3,7,97,97,5,97,7,5,6,2,,8,,5,6,3,4,4,3,5,97,97,7,7,5,2,3,1,2,1,1,1,2,1,2,2,2,2,2,1,1,9,2,,1,1,,1,,,,,,1,3,4,9,9,1,1,1,1,4,3,4,3,3,4,4,4,2,2,5,29,4,5,1
401,1,2,1,,,1,,,2,3,1,2,2,4,4,4,1,3,13,2,2,2,2,3,3,3,3,8,9,97,97,1,1,1,5,97,97,97,1,2,,1,12,10,9,97,8,5,1,8,97,97,98,97,97,3,1,2,3,1,1,2,3,1,1,2,1,2,1,2,1,2,2,1,1,1,,2,1,12,3,2,2,1,1,3,9,9,1,9,1,9,4,4,4,4,1,4,4,4,2,2,5,54,4,5,1
402,1,2,1,,,1,,,1,2,1,3,2,2,2,4,3,,4,2,2,2,2,3,3,8,2,4,6,3,3,3,4,4,4,4,6,4,4,1,2,1,4,4,6,3,3,6,3,3,4,3,4,4,3,2,2,3,2,1,1,2,3,1,1,2,2,2,2,2,1,1,2,1,1,1,,1,9,,,,,1,1,2,2,2,2,2,2,2,3,3,3,4,1,4,3,3,1,2,7,50,5,5,1
402,1,1,2,,,2,,,1,3,1,1,4,4,4,4,9,,2,2,3,9,9,2,1,3,3,8,8,8,8,8,8,8,97,8,8,8,9,2,,2,,4,6,5,5,4,97,4,97,5,5,5,4,4,3,4,1,2,2,2,3,2,2,2,1,2,2,1,1,2,2,,1,1,,1,,,,,,1,2,2,1,1,1,1,1,1,4,4,3,4,3,3,3,4,9,2,4,22,2,5,1
402,1,2,2,,,1,,,2,2,1,2,3,3,3,4,1,9,4,2,2,8,2,3,8,3,3,97,97,97,1,97,97,3,7,97,97,97,97,8,,1,4,5,8,98,4,97,3,97,98,5,7,97,5,4,2,2,1,1,2,3,3,3,3,2,2,2,2,2,2,2,2,,2,2,2,2,,,,,,1,4,2,2,9,1,1,1,1,3,4,4,1,2,2,4,4,3,2,3,51,4,5,1
404,1,1,1,,,2,,,2,2,2,2,2,3,1,2,1,2,99,2,3,2,1,1,2,3,1,4,5,3,4,6,3,2,5,6,5,6,4,2,,1,6,4,5,5,4,3,5,1,1,5,4,4,3,3,2,1,3,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,4,4,4,4,4,4,4,4,1,2,5,46,4,5,1
404,1,2,2,,,2,,,1,3,1,2,3,3,3,3,1,2,9,3,3,3,2,3,1,2,3,5,6,5,5,5,5,5,5,6,6,6,5,2,,1,4,7,7,8,97,7,7,7,97,8,97,97,6,4,4,4,2,2,1,2,3,2,3,2,9,2,2,1,2,1,2,,1,1,,1,,,,,,2,1,3,1,1,1,1,1,1,4,4,4,4,3,4,4,4,3,2,6,25,2,5,1
404,1,1,2,,,2,,,1,3,1,1,3,3,1,1,1,2,97,,3,8,8,3,1,8,8,5,9,3,4,2,5,5,4,6,9,8,7,8,,2,,3,8,2,2,2,2,2,3,3,6,5,4,4,4,4,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,,1,2,,1,,,,,,4,,3,1,1,1,1,1,1,4,4,4,3,2,4,4,4,2,2,6,22,7,5,1
404,1,2,2,,,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,9,,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,,5,2
404,2,2,2,2,,1,,,9,1,1,9,3,9,1,5,1,1,98,,3,3,3,3,3,3,3,7,9,97,10,5,6,6,97,97,97,7,97,8,,8,,5,8,97,97,97,97,97,97,97,97,97,97,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,1,2,2,,2,1,,1,,,,,,3,,3,2,2,2,2,2,2,4,4,4,4,1,4,4,4,2,2,6,70,3,5,2
404,2,1,1,2,,2,,,1,1,2,2,2,2,2,3,1,2,16,2,2,1,2,3,3,2,3,10,2,1,4,5,2,10,4,4,4,5,3,1,4,1,12,7,5,1,5,4,4,5,3,4,4,6,3,4,4,4,1,1,1,1,1,2,1,2,2,2,2,1,1,2,2,1,1,1,,2,2,,,,,1,4,1,1,1,1,1,1,1,4,4,4,2,1,4,4,4,3,2,5,27,5,5,2
404,1,2,2,,,3,1,,1,3,1,1,9,4,1,4,1,2,8,1,3,1,3,1,2,1,3,10,8,5,10,10,8,10,10,8,8,10,8,1,10,1,3,1,10,10,1,1,2,1,1,10,10,10,1,3,4,3,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,,2,2,,2,,,,,,2,2,2,1,1,1,1,1,1,4,4,4,2,3,4,4,4,3,,3,23,1,5,2
405,1,2,2,,,1,,,1,2,2,2,2,4,4,4,3,,9,2,3,8,8,8,3,3,3,2,4,2,4,4,2,2,2,4,4,3,3,1,10,1,7,3,5,3,3,3,2,2,98,5,6,98,4,2,3,3,1,1,1,1,2,1,1,2,2,2,2,1,1,1,2,,1,1,,2,,,,,,4,,1,2,1,1,1,1,1,4,4,3,4,2,2,4,4,2,2,3,44,5,5,1
405,1,1,2,,,2,,,2,3,2,2,2,9,5,5,2,,17,9,2,2,2,3,8,2,8,98,98,98,98,98,98,98,98,98,98,98,6,8,,1,4,7,98,2,5,4,5,2,5,6,7,98,3,1,2,2,1,1,1,3,3,1,1,2,2,1,2,1,1,1,2,,1,1,,1,,,,,,1,4,3,9,9,9,9,9,9,4,4,3,1,2,3,4,4,2,2,3,43,5,5,1
